path	duration_s	channels	sample_rate	in_playlists
sounds/enemies/Colossus/Colossus_hit_c_SPA.m4a	0.975	1	44100	Colossus
sounds/enemies/Colossus/Colossus_hit_d_SPA.m4a	0.766	1	44100	Colossus
sounds/enemies/Colossus/Colossus_hit_e_SPA.m4a	0.650	1	44100	Colossus
sounds/enemies/Colossus/Colossus_spawn_a_SPA.m4a	3.400	1	44100	Colossus
sounds/enemies/Diamond/Diamond_approach_a_SPA.m4a	5.062	1	44100	Diamond
sounds/enemies/Diamond/Diamond_approach_b_SPA.m4a	5.062	1	44100	Diamond
sounds/enemies/Diamond/Diamond_death_SPA.m4a	3.762	1	44100	Diamond
sounds/enemies/Diamond/Diamond_glow_a_SPA.m4a	5.062	1	44100	Diamond
sounds/enemies/Diamond/Diamond_glow_b_SPA.m4a	5.062	1	44100	Diamond
sounds/enemies/Diamond/Diamond_hit_a_SPA.m4a	1.997	1	44100	Diamond
sounds/enemies/Diamond/Diamond_hit_b_SPA.m4a	1.649	1	44100	Diamond
sounds/enemies/Diamond/Diamond_hit_c_SPA.m4a	2.067	1	44100	Diamond
sounds/enemies/Diamond/Diamond_spawn_a_SPA.m4a	2.577	1	44100	Diamond
sounds/enemies/Dodge/Dodge_aggressive_SPA.m4a	3.352	1	44100	Dodge
sounds/enemies/Dodge/Dodge_approach_a_SPA.m4a	2.969	1	44100	Dodge
sounds/enemies/Dodge/Dodge_approach_b_SPA.m4a	2.848	1	44100	Dodge
sounds/enemies/Dodge/Dodge_approach_c_SPA.m4a	2.736	1	44100	Dodge
sounds/enemies/Dodge/Dodge_attack.m4a	5.596	2	44100	Dodge
sounds/enemies/Dodge/Dodge_death_a_SPA.m4a	2.113	1	44100	Dodge
sounds/enemies/Dodge/Dodge_death_b_SPA.m4a	2.322	1	44100	Dodge
sounds/enemies/Dodge/Dodge_death_crit_SPA.m4a	1.858	1	44100	Dodge
sounds/enemies/Dodge/Dodge_dodge_SPA.m4a	1.022	1	44100	Dodge
sounds/enemies/Dodge/Dodge_hit_a_SPA.m4a	0.813	1	44100	Dodge
sounds/enemies/Dodge/Dodge_hit_b_SPA.m4a	0.906	1	44100	Dodge
sounds/enemies/Dodge/Dodge_hit_c_SPA.m4a	1.068	1	44100	Dodge
sounds/enemies/Dodge/Dodge_hit_d_SPA.m4a	0.952	1	44100	Dodge
sounds/enemies/Dodge/Dodge_hit_e_SPA.m4a	1.022	1	44100	Dodge
sounds/enemies/Dodge/Dodge_spawn_SPA.m4a	3.343	1	44100	Dodge
sounds/enemies/DodgeB/DodgeB_aggressive_SPA.m4a	3.352	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_approach_a_SPA.m4a	2.969	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_approach_b_SPA.m4a	2.848	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_approach_c_SPA.m4a	2.736	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_attack.m4a	5.596	2	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_death_a_SPA.m4a	2.113	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_death_b_SPA.m4a	2.322	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_death_crit_SPA.m4a	1.858	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_dodge_SPA.m4a	1.022	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_hit_a_SPA.m4a	0.813	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_hit_b_SPA.m4a	0.906	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_hit_c_SPA.m4a	1.068	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_hit_d_SPA.m4a	0.952	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_hit_e_SPA.m4a	1.022	1	44100	DodgeB
sounds/enemies/DodgeB/DodgeB_spawn_SPA.m4a	3.343	1	44100	DodgeB
sounds/enemies/Farty/Farty_aggressive_a_SPA.m4a	2.740	1	44100	Farty
sounds/enemies/Farty/Farty_aggressive_b_SPA.m4a	3.669	1	44100	Farty
sounds/enemies/Farty/Farty_approach_a_SPA.m4a	3.088	1	44100	Farty
sounds/enemies/Farty/Farty_approach_b_SPA.m4a	3.599	1	44100	Farty
sounds/enemies/Farty/Farty_approach_c_SPA.m4a	4.087	1	44100	Farty
sounds/enemies/Farty/Farty_approach_d_SPA.m4a	2.856	1	44100	Farty
sounds/enemies/Farty/Farty_attack_a.m4a	5.184	2	48000	Farty
sounds/enemies/Farty/Farty_attack_b.m4a	5.376	2	48000	Farty
sounds/enemies/Farty/Farty_death_a_SPA.m4a	3.669	1	48000	Farty
sounds/enemies/Farty/Farty_death_b_SPA.m4a	3.136	1	48000	Farty
sounds/enemies/Farty/Farty_death_crit_a_SPA.m4a	3.008	1	48000	Farty
sounds/enemies/Farty/Farty_explosion_SPA.m4a	2.090	1	44100	Farty
sounds/enemies/Farty/Farty_hit_a_SPA.m4a	0.743	1	44100	Farty
sounds/enemies/Farty/Farty_hit_b_SPA.m4a	0.859	1	44100	Farty
sounds/enemies/Farty/Farty_hit_c_SPA.m4a	0.604	1	44100	Farty
sounds/enemies/Farty/Farty_hit_d_SPA.m4a	0.906	1	44100	Farty
sounds/enemies/Farty/Farty_hit_e_SPA.m4a	0.464	1	44100	Farty
sounds/enemies/Farty/Farty_spawn_a_SPA.m4a	2.183	1	44100	Farty
sounds/enemies/Farty/Farty_spawn_b_SPA.m4a	2.229	1	44100	Farty
sounds/enemies/FartyB/FartyB_aggressive_a_SPA.m4a	2.740	1	44100	FartyB
sounds/enemies/FartyB/FartyB_aggressive_b_SPA.m4a	3.669	1	44100	FartyB
sounds/enemies/FartyB/FartyB_approach_a_SPA.m4a	3.088	1	44100	FartyB
sounds/enemies/FartyB/FartyB_approach_b_SPA.m4a	3.599	1	44100	FartyB
sounds/enemies/FartyB/FartyB_approach_c_SPA.m4a	4.087	1	44100	FartyB
sounds/enemies/FartyB/FartyB_approach_d_SPA.m4a	2.856	1	44100	FartyB
sounds/enemies/FartyB/FartyB_attack_a.m4a	5.184	2	48000	FartyB
sounds/enemies/FartyB/FartyB_attack_b.m4a	5.376	2	48000	FartyB
sounds/enemies/FartyB/FartyB_death_a_SPA.m4a	3.669	1	48000	FartyB
sounds/enemies/FartyB/FartyB_death_b_SPA.m4a	3.136	1	48000	FartyB
sounds/enemies/FartyB/FartyB_death_crit_a_SPA.m4a	3.008	1	48000	FartyB
sounds/enemies/FartyB/FartyB_explosion_SPA.m4a	2.090	1	44100	FartyB
sounds/enemies/FartyB/FartyB_hit_a_SPA.m4a	0.743	1	44100	FartyB
sounds/enemies/FartyB/FartyB_hit_b_SPA.m4a	0.859	1	44100	FartyB
sounds/enemies/FartyB/FartyB_hit_c_SPA.m4a	0.604	1	44100	FartyB
sounds/enemies/FartyB/FartyB_hit_d_SPA.m4a	0.906	1	44100	FartyB
sounds/enemies/FartyB/FartyB_hit_e_SPA.m4a	0.464	1	44100	FartyB
sounds/enemies/FartyB/FartyB_spawn_a_SPA.m4a	2.183	1	44100	FartyB
sounds/enemies/FartyB/FartyB_spawn_b_SPA.m4a	2.229	1	44100	FartyB
sounds/enemies/Hulk/Hulk_aggressive_a_SPA.m4a	7.769	1	44100	Hulk
sounds/enemies/Hulk/Hulk_aggressive_b_SPA.m4a	6.438	1	44100	Hulk
sounds/enemies/Hulk/Hulk_approach_a_SPA.m4a	8.209	1	44100	Hulk
sounds/enemies/Hulk/Hulk_approach_b_SPA.m4a	5.414	1	44100	Hulk
sounds/enemies/Hulk/Hulk_approach_c_SPA.m4a	7.446	1	44100	Hulk
sounds/enemies/Hulk/Hulk_attack.m4a	5.735	2	44100	Hulk
sounds/enemies/Hulk/Hulk_death_a_SPA.m4a	4.365	1	44100	Hulk
sounds/enemies/Hulk/Hulk_death_b_SPA.m4a	4.528	1	44100	Hulk
sounds/enemies/Hulk/Hulk_death_crit_SPA.m4a	2.624	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_a_SPA.m4a	1.068	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_b_SPA.m4a	0.975	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_c_SPA.m4a	0.906	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_d_SPA.m4a	0.511	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_e_SPA.m4a	0.906	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_f_SPA.m4a	0.813	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_g_SPA.m4a	0.627	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_h_SPA.m4a	1.115	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_i_SPA.m4a	1.045	1	44100	Hulk
sounds/enemies/Hulk/Hulk_hit_j_SPA.m4a	1.231	1	44100	Hulk
sounds/enemies/Hulk/Hulk_spawn_a_SPA.m4a	3.660	1	44100	Hulk
sounds/enemies/Hulk/Hulk_spawn_b_SPA.m4a	5.712	1	44100	Hulk
sounds/enemies/HulkB/HulkB_aggressive_a_SPA.m4a	7.769	1	44100	HulkB
sounds/enemies/HulkB/HulkB_aggressive_b_SPA.m4a	6.438	1	44100	HulkB
sounds/enemies/HulkB/HulkB_approach_a_SPA.m4a	8.209	1	44100	HulkB
sounds/enemies/HulkB/HulkB_approach_b_SPA.m4a	5.414	1	44100	HulkB
sounds/enemies/HulkB/HulkB_approach_c_SPA.m4a	7.446	1	44100	HulkB
sounds/enemies/HulkB/HulkB_attack.m4a	5.735	2	44100	HulkB
sounds/enemies/HulkB/HulkB_death_a_SPA.m4a	4.365	1	44100	HulkB
sounds/enemies/HulkB/HulkB_death_b_SPA.m4a	4.528	1	44100	HulkB
sounds/enemies/HulkB/HulkB_death_crit_SPA.m4a	2.624	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_a_SPA.m4a	1.068	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_b_SPA.m4a	0.975	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_c_SPA.m4a	0.906	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_d_SPA.m4a	0.511	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_e_SPA.m4a	0.906	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_f_SPA.m4a	0.813	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_g_SPA.m4a	0.627	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_h_SPA.m4a	1.115	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_i_SPA.m4a	1.045	1	44100	HulkB
sounds/enemies/HulkB/HulkB_hit_j_SPA.m4a	1.231	1	44100	HulkB
sounds/enemies/HulkB/HulkB_spawn_a_SPA.m4a	3.660	1	44100	HulkB
sounds/enemies/HulkB/HulkB_spawn_b_SPA.m4a	5.712	1	44100	HulkB
sounds/enemies/impact/KillConfirm_v1.m4a	1.834	1	44100	impact
sounds/enemies/impact/KillConfirm_v3.m4a	1.556	1	44100	impact
sounds/enemies/impact/KillConfirm_v4.m4a	1.718	1	44100	impact
sounds/enemies/impact/KillConfirm_v5.m4a	1.718	1	44100	impact
sounds/enemies/impact/impact_a_SPA.m4a	1.195	1	48000	impact
sounds/enemies/impact/impact_b_SPA.m4a	0.512	1	48000	impact
sounds/enemies/impact/impact_c_SPA.m4a	1.195	1	48000	impact
sounds/enemies/impact/impact_d_SPA.m4a	0.811	1	48000	impact
sounds/enemies/impact/impact_e_SPA.m4a	1.237	1	48000	impact
sounds/enemies/impact/impact_f_SPA.m4a	1.749	1	48000	impact
sounds/enemies/impact/impact_g_SPA.m4a	1.024	1	48000	impact
sounds/enemies/impact/impactmulti_2_a_SPA.m4a	1.131	1	48000	impact
sounds/enemies/impact/impactmulti_3_a_SPA.m4a	1.131	1	48000	impact
sounds/enemies/impact/impactmulti_4_a_SPA.m4a	1.131	1	48000	impact
sounds/enemies/Jim/Jim_aggressive_a_SPA.m4a	3.343	1	44100	Jim
sounds/enemies/Jim/Jim_aggressive_b_SPA.m4a	3.250	1	44100	Jim
sounds/enemies/Jim/Jim_approach_a_SPA.m4a	2.296	1	44100	Jim
sounds/enemies/Jim/Jim_approach_b_SPA.m4a	5.335	1	44100	Jim
sounds/enemies/Jim/Jim_approach_c_SPA.m4a	5.108	1	44100	Jim
sounds/enemies/Jim/Jim_attack.m4a	71.355	1	44100	Jim
sounds/enemies/Jim/Jim_death_a_SPA.m4a	3.390	1	44100	Jim
sounds/enemies/Jim/Jim_death_b_SPA.m4a	3.181	1	44100	Jim
sounds/enemies/Jim/Jim_death_crit_SPA.m4a	3.878	1	44100	Jim
sounds/enemies/Jim/Jim_hit_a_SPA.m4a	0.557	1	44100	Jim
sounds/enemies/Jim/Jim_hit_b_SPA.m4a	0.418	1	44100	Jim
sounds/enemies/Jim/Jim_hit_c_SPA.m4a	0.975	1	44100	Jim
sounds/enemies/Jim/Jim_hit_d_SPA.m4a	0.697	1	44100	Jim
sounds/enemies/Jim/Jim_hit_e_SPA.m4a	0.557	1	44100	Jim
sounds/enemies/Jim/Jim_spawn_a_SPA.m4a	2.328	1	44100	Jim
sounds/enemies/Jim/Jim_spawn_b_SPA.m4a	2.426	1	44100	Jim
sounds/enemies/QuietZombie/QuietZombie_aggressive_SPA.m4a	5.635	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_approach_a_SPA.m4a	10.187	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_approach_b_SPA.m4a	6.533	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_approach_c_SPA.m4a	6.019	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_attack.m4a	7.175	2	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_death_a_SPA.m4a	3.646	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_death_b_SPA.m4a	2.763	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_death_crit_SPA.m4a	3.437	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_hit_a_SPA.m4a	0.604	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_hit_b_SPA.m4a	0.627	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_hit_c_SPA.m4a	0.418	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_hit_d_SPA.m4a	0.650	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_hit_e_SPA.m4a	0.766	1	44100	QuietZombie
sounds/enemies/QuietZombie/QuietZombie_spawn_SPA.m4a	0.627	1	44100	QuietZombie
sounds/enemies/Runner/Runner_aggressive_a_SPA.m4a	4.045	1	44100	Runner
sounds/enemies/Runner/Runner_aggressive_b_SPA.m4a	3.904	1	44100	Runner
sounds/enemies/Runner/Runner_aggressive_c_SPA.m4a	3.734	1	44100	Runner
sounds/enemies/Runner/Runner_approach_a_SPA.m4a	4.272	1	44100	Runner
sounds/enemies/Runner/Runner_approach_b_SPA.m4a	2.601	1	44100	Runner
sounds/enemies/Runner/Runner_approach_c_SPA.m4a	1.672	1	44100	Runner
sounds/enemies/Runner/Runner_attack_a.m4a	5.759	2	44100	Runner
sounds/enemies/Runner/Runner_attack_b.m4a	6.548	2	44100	Runner
sounds/enemies/Runner/Runner_death_crit_SPA.m4a	2.949	1	44100	Runner
sounds/enemies/Runner/Runner_hit_a_SPA.m4a	1.416	1	44100	Runner
sounds/enemies/Runner/Runner_hit_b_SPA.m4a	0.929	1	44100	Runner
sounds/enemies/Runner/Runner_hit_c_SPA.m4a	0.906	1	44100	Runner
sounds/enemies/Runner/Runner_hit_d_SPA.m4a	0.859	1	44100	Runner
sounds/enemies/Runner/Runner_hit_e_SPA.m4a	0.604	1	44100	Runner
sounds/enemies/Runner/Runner_impact_a_SPA.m4a	0.929	1	44100	Runner
sounds/enemies/Runner/Runner_impact_b_SPA.m4a	1.370	1	44100	Runner
sounds/enemies/Runner/Runner_impact_c_SPA.m4a	0.743	1	44100	Runner
sounds/enemies/Runner/Runner_spawn_a_SPA.m4a	1.439	1	44100	Runner
sounds/enemies/Runner/Runner_spawn_b_SPA.m4a	1.868	1	44100	Runner
sounds/enemies/RunnerB/RunnerB_aggressive_a_SPA.m4a	4.045	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_aggressive_b_SPA.m4a	3.904	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_aggressive_c_SPA.m4a	3.734	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_approach_a_SPA.m4a	4.272	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_approach_b_SPA.m4a	2.601	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_approach_c_SPA.m4a	1.672	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_attack_a.m4a	5.759	2	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_attack_b.m4a	6.548	2	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_death_crit_SPA.m4a	2.949	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_hit_a_SPA.m4a	1.416	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_hit_b_SPA.m4a	0.929	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_hit_c_SPA.m4a	0.906	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_hit_d_SPA.m4a	0.859	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_hit_e_SPA.m4a	0.604	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_impact_a_SPA.m4a	0.929	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_impact_b_SPA.m4a	1.370	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_impact_c_SPA.m4a	0.743	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_spawn_a_SPA.m4a	1.439	1	44100	RunnerB
sounds/enemies/RunnerB/RunnerB_spawn_b_SPA.m4a	1.868	1	44100	RunnerB
sounds/enemies/RunnerC/RunnerC_aggressive_a_SPA.m4a	4.045	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_aggressive_b_SPA.m4a	3.904	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_aggressive_c_SPA.m4a	3.734	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_approach_a_SPA.m4a	4.272	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_approach_b_SPA.m4a	2.601	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_approach_c_SPA.m4a	1.672	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_attack_a.m4a	5.759	2	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_attack_b.m4a	6.548	2	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_death_crit_SPA.m4a	2.949	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_hit_a_SPA.m4a	1.416	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_hit_b_SPA.m4a	0.929	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_hit_c_SPA.m4a	0.906	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_hit_d_SPA.m4a	0.859	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_hit_e_SPA.m4a	0.604	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_impact_a_SPA.m4a	0.929	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_impact_b_SPA.m4a	1.370	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_impact_c_SPA.m4a	0.743	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_spawn_a_SPA.m4a	1.439	1	44100	RunnerC
sounds/enemies/RunnerC/RunnerC_spawn_b_SPA.m4a	1.868	1	44100	RunnerC
sounds/enemies/Shield/Shield_aggressive_SPA.m4a	3.690	1	44100	Shield
sounds/enemies/Shield/Shield_approach_a_SPA.m4a	3.908	1	44100	Shield
sounds/enemies/Shield/Shield_approach_b_SPA.m4a	3.190	1	44100	Shield
sounds/enemies/Shield/Shield_approach_c_SPA.m4a	2.938	1	44100	Shield
sounds/enemies/Shield/Shield_approach_d_SPA.m4a	3.739	1	44100	Shield
sounds/enemies/Shield/Shield_approach_e_SPA.m4a	4.315	1	44100	Shield
sounds/enemies/Shield/Shield_attack.m4a	5.224	2	44100	Shield
sounds/enemies/Shield/Shield_death_a_SPA.m4a	4.714	1	44100	Shield
sounds/enemies/Shield/Shield_death_b_SPA.m4a	5.503	1	44100	Shield
sounds/enemies/Shield/Shield_death_c_SPA.m4a	5.619	1	44100	Shield
sounds/enemies/Shield/Shield_death_d_SPA.m4a	6.130	1	44100	Shield
sounds/enemies/Shield/Shield_hit_a_SPA.m4a	1.370	1	44100	Shield
sounds/enemies/Shield/Shield_hit_b_SPA.m4a	1.486	1	44100	Shield
sounds/enemies/Shield/Shield_hit_c_SPA.m4a	1.625	1	44100	Shield
sounds/enemies/Shield/Shield_hit_d_SPA.m4a	1.231	1	44100	Shield
sounds/enemies/Shield/Shield_hit_e_SPA.m4a	1.254	1	44100	Shield
sounds/enemies/Shield/Shield_hit_f_SPA.m4a	1.463	1	44100	Shield
sounds/enemies/Shield/Shield_invincible_a_SPA.m4a	4.296	1	44100	Shield
sounds/enemies/Shield/Shield_invincible_b_SPA.m4a	3.251	1	44100	Shield
sounds/enemies/Shield/Shield_shielddown_a_SPA.m4a	2.229	1	44100	Shield
sounds/enemies/Shield/Shield_shielddown_b_SPA.m4a	2.810	1	44100	Shield
sounds/enemies/Shield/Shield_shieldimpact_a_SPA.m4a	0.511	2	44100	Shield
sounds/enemies/Shield/Shield_shieldimpact_b_SPA.m4a	0.511	2	44100	Shield
sounds/enemies/Shield/Shield_shieldimpact_c_SPA.m4a	0.511	2	44100	Shield
sounds/enemies/Shield/Shield_shieldup_a_SPA.m4a	1.765	1	44100	Shield
sounds/enemies/Shield/Shield_shieldup_b_SPA.m4a	1.904	1	44100	Shield
sounds/enemies/Shield/Shield_spawn_a_SPA.m4a	4.231	2	44100	Shield
sounds/enemies/Ted/Ted_aggressive_a_SPA.m4a	6.995	1	44100	Ted
sounds/enemies/Ted/Ted_aggressive_b_SPA.m4a	5.847	1	44100	Ted
sounds/enemies/Ted/Ted_approach_a_SPA.m4a	4.501	1	44100	Ted
sounds/enemies/Ted/Ted_approach_b_SPA.m4a	5.141	1	44100	Ted
sounds/enemies/Ted/Ted_approach_c_SPA.m4a	4.543	1	44100	Ted
sounds/enemies/Ted/Ted_attack.m4a	6.269	2	44100	Ted
sounds/enemies/Ted/Ted_death_a_SPA.m4a	2.368	1	44100	Ted
sounds/enemies/Ted/Ted_death_b_SPA.m4a	3.715	1	44100	Ted
sounds/enemies/Ted/Ted_death_crit_SPA.m4a	2.717	1	44100	Ted
sounds/enemies/Ted/Ted_hit_a_SPA.m4a	0.747	1	48000	Ted
sounds/enemies/Ted/Ted_hit_b_SPA.m4a	1.088	1	48000	Ted
sounds/enemies/Ted/Ted_hit_c_SPA.m4a	1.045	1	48000	Ted
sounds/enemies/Ted/Ted_hit_d_SPA.m4a	0.405	1	48000	Ted
sounds/enemies/Ted/Ted_hit_e_SPA.m4a	0.747	1	48000	Ted
sounds/enemies/Ted/Ted_hit_f_SPA.m4a	0.747	1	48000	Ted
sounds/enemies/Ted/Ted_spawn_a_SPA.m4a	2.706	1	44100	Ted
sounds/enemies/Ted/Ted_spawn_b_SPA.m4a	2.374	1	44100	Ted
sounds/enemies/WeakZombie/WeakZombie_aggressive_a_SPA.m4a	2.893	1	44100	StillZombie,StillZombieB,Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_aggressive_b_SPA.m4a	2.884	1	44100	StillZombie,StillZombieB,Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_approach_a_SPA.m4a	3.690	1	44100	StillZombie,StillZombieB,Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_approach_b_SPA.m4a	3.980	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_approach_c_SPA.m4a	3.011	1	44100	StillZombie,StillZombieB,Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_attack.m4a	4.876	2	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_death_a_SPA.m4a	2.206	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_death_b_SPA.m4a	2.067	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_death_crit_SPA.m4a	2.206	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_hit_a_SPA.m4a	0.418	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_hit_b_SPA.m4a	0.766	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_hit_c_SPA.m4a	0.534	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_hit_d_SPA.m4a	0.789	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_hit_e_SPA.m4a	1.161	1	44100	Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_spawn_a_SPA.m4a	2.602	1	44100	StillZombie,StillZombieB,Weak,WeakZombie
sounds/enemies/WeakZombie/WeakZombie_spawn_b_SPA.m4a	2.581	1	44100	StillZombie,StillZombieB,Weak,WeakZombie
sounds/enemies/WeakZombieB/WeakZombieB_aggressive_a_SPA.m4a	2.552	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_aggressive_b_SPA.m4a	2.433	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_approach_a_SPA.m4a	2.359	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_approach_b_SPA.m4a	3.094	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_approach_c_SPA.m4a	3.734	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_attack.m4a	5.875	2	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_death_a_SPA.m4a	2.926	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_death_b_SPA.m4a	3.181	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_death_crit_SPA.m4a	2.763	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_hit_a_SPA.m4a	0.673	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_hit_b_SPA.m4a	0.604	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_hit_c_SPA.m4a	0.650	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_hit_d_SPA.m4a	0.789	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_hit_e_SPA.m4a	0.488	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_spawn_a_SPA.m4a	2.532	1	44100	WeakZombieB
sounds/enemies/WeakZombieB/WeakZombieB_spawn_b_SPA.m4a	1.401	1	44100	WeakZombieB
sounds/enemies/WeakZombieC/WeakZombieC_aggressive_a_SPA.m4a	3.284	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_aggressive_b_SPA.m4a	3.186	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_approach_a_SPA.m4a	6.103	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_approach_b_SPA.m4a	5.662	1	44100	WeakZombieC
sounds/enemies/WeakZombieC/WeakZombieC_approach_c_SPA.m4a	5.901	1	44100	WeakZombieC
